#								Richards
"	 Kotlin2JS(без изм.)"		111722.22	0			0
"+Без+пакетов(package)"			113833.33	0			0
"	  +Closure-compiler"		63000.09	0			0
"	    +Inline accessors"		25125		0			0
#"	Kotlin2JS (вручную)" 		0 			0	 		0
